2026-04-26 15:44:06,918 [INFO] __main__: Dashboard Started
2026-04-26 15:45:55,171 [WARNING] __main__: Detected Keyboard Interrupt
2026-04-26 15:46:22,875 [INFO] __main__: Display Slept
2026-04-26 15:46:49,709 [WARNING] __main__: Detected Keyboard Interrupt
2026-04-26 15:47:18,605 [INFO] __main__: Dashboard Started
2026-04-26 15:47:29,588 [WARNING] __main__: Detected Keyboard Interrupt
2026-04-26 15:47:57,218 [INFO] __main__: Display Slept
2026-04-26 15:48:44,521 [INFO] __main__: Dashboard Started
2026-04-27 11:18:07,066 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:19:03,930 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7ddaafd0>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:19:03,930 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:19:07,002 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7de97390>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:19:07,002 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:20:03,834 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7ddaafd0>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:20:03,834 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:20:06,910 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7de95f90>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:20:06,910 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:21:03,962 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7de95f90>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:21:03,962 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:21:07,034 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7de951d0>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:21:07,034 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:22:03,930 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7ddaafd0>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:22:03,930 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:22:07,002 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7de95f90>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:22:07,002 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:23:03,962 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7de951d0>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:23:03,962 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:23:07,034 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7de97390>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:23:07,034 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:24:03,866 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7de97390>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:24:03,866 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:24:06,938 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7de97890>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:24:06,938 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:25:03,866 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7de951d0>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:25:03,866 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-27 11:25:06,938 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff7c8fc190>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-27 11:25:06,938 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-28 13:51:24,764 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff10bb63c0>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-28 13:51:24,764 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-28 13:51:24,766 [INFO] __main__: Dashboard Started
2026-04-28 13:52:05,084 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff11f66fd0>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-28 13:52:05,084 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-28 13:52:08,156 [ERROR] api: ESP32 request failed: HTTPConnectionPool(host='192.168.1.30', port=80): Max retries exceeded with url: /sht31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fff11f67890>: Failed to establish a new connection: [Errno 113] No route to host'))
2026-04-28 13:52:08,156 [WARNING] api: fetch_room_info: Invalid data received, keeping old cache
2026-04-28 16:44:20,115 [WARNING] __main__: Detected Keyboard Interrupt
2026-04-28 16:44:43,705 [INFO] __main__: Display Slept
2026-04-28 17:38:54,951 [INFO] __main__: Dashboard Started
2026-04-28 17:39:20,307 [INFO] __main__: Display Slept
2026-04-28 17:43:46,446 [INFO] __main__: Dashboard Started
2026-04-28 17:43:46,457 [WARNING] waveshare_epd.epd7in5h: Invalid image dimensions: 296 x 160, expected 800 x 480
2026-04-28 17:45:00,097 [INFO] __main__: Dashboard Started
2026-04-28 17:45:25,491 [INFO] __main__: Display Slept
2026-04-28 17:49:08,301 [INFO] __main__: Dashboard Started
2026-04-28 17:49:33,670 [INFO] __main__: Display Slept
2026-04-28 17:51:25,134 [INFO] __main__: Dashboard Started
2026-04-28 17:51:50,510 [INFO] __main__: Display Slept
2026-06-04 20:26:57,940 [INFO] __main__: Dashboard Started
2026-06-04 20:26:57,949 [WARNING] waveshare_epd.epd2in15g: Invalid image dimensions: 800 x 480, expected 160 x 296
2026-06-04 20:29:47,140 [INFO] __main__: Dashboard Started
2026-06-04 20:29:49,393 [INFO] __main__: Display Slept
2026-06-04 20:32:38,873 [INFO] __main__: Dashboard Started
2026-06-04 20:32:41,126 [INFO] __main__: Display Slept
2026-06-04 20:33:28,319 [INFO] __main__: Dashboard Started
2026-06-04 20:35:08,481 [INFO] __main__: Dashboard Started
2026-06-04 20:49:02,953 [INFO] __main__: Init complete
2026-06-04 20:49:02,954 [INFO] __main__: Dashboard Started
2026-06-04 20:49:02,954 [INFO] __main__: Rendering
2026-06-04 20:49:02,960 [INFO] __main__: Rotating
2026-06-04 20:49:02,960 [INFO] __main__: Converting
2026-06-04 20:49:02,985 [INFO] __main__: Displaying
2026-06-04 20:49:03,109 [INFO] __main__: Display complete
2026-06-04 20:49:05,216 [INFO] __main__: Display Slept
2026-06-04 20:49:46,813 [INFO] __main__: Init complete
2026-06-04 20:49:46,813 [INFO] __main__: Dashboard Started
2026-06-04 20:49:46,813 [INFO] __main__: Sending test image
2026-06-04 20:49:46,943 [INFO] __main__: Done
2026-06-04 20:49:49,044 [INFO] __main__: Display Slept
2026-06-04 20:51:14,837 [INFO] __main__: Init complete
2026-06-04 20:51:14,837 [INFO] __main__: Dashboard Started
2026-06-04 20:51:14,837 [INFO] __main__: BUSY state = 1
2026-06-04 20:51:14,838 [INFO] __main__: Sending test image
2026-06-04 20:51:14,967 [INFO] __main__: Done
2026-06-04 20:51:17,068 [INFO] __main__: Display Slept
2026-06-04 20:52:04,735 [INFO] __main__: Init complete
2026-06-04 20:52:04,735 [INFO] __main__: Dashboard Started
2026-06-04 20:52:04,735 [INFO] __main__: BUSY state = 1
2026-06-04 20:52:04,736 [INFO] __main__: Sending test image
2026-06-04 20:52:25,548 [INFO] __main__: Done
2026-06-04 20:52:27,657 [INFO] __main__: Display Slept
2026-06-04 20:54:34,955 [INFO] __main__: Init complete
2026-06-04 20:54:34,956 [INFO] __main__: Dashboard Started
2026-06-04 20:54:34,956 [INFO] __main__: Rendering
2026-06-04 20:54:34,960 [INFO] __main__: Rotating
2026-06-04 20:54:34,960 [INFO] __main__: Converting
2026-06-04 20:54:34,985 [INFO] __main__: Displaying
2026-06-04 20:54:55,795 [INFO] __main__: Display complete
2026-06-04 20:54:57,895 [INFO] __main__: Display Slept
